movieId,title,genres
140289,Men & Chicken,Comedy|Drama
5438,Men at Work,Action|Comedy
1580,Men in Black,Action|Comedy|Sci-Fi
5459,Men in Black II,Action|Comedy|Sci-Fi
94777,Men in Black III,Action|Comedy|Sci-Fi|IMAX
3980,Men of Honor,Drama
5829,Men with Brooms,Comedy|Drama|Romance
493,Menace II Society,Action|Crime|Drama
97858,Mental,Comedy|Drama
119068,MenWomen & Children ,Comedy|Drama
2075,Mephisto,Drama|War
77893,Merantau,Action|Drama
154975,Merci Patron !,Comedy|Documentary
168456,Mercury Plains,Action|Adventure|Drama
1833,Mercury Rising,Action|Drama|Thriller
27036,Merlin,Action|Adventure|Drama|Fantasy|Romance
4205,Mermaids,Comedy|Drama|Romance
72603,Merry Madagascar,Animation
51573,Meshes of the Afternoon,Fantasy
65596,Mesrine Killer Instinct,Action|Crime|Drama|Thriller
85354,Mesrine Public Enemy #1,Action|Crime
2497,Message in a Bottle,Romance
46347,Metal A Headbanger's Journey,Documentary
27873,Metallica Some Kind of Monster,Documentary
2526,Meteor,Sci-Fi
1432,Metro,Action|Comedy|Crime|Drama|Thriller
2577,Metroland,Comedy|Drama
71484,Metropia,Animation|Sci-Fi
2010,Metropolis,Drama|Sci-Fi
5072,Metropolis,Animation|Sci-Fi
1966,Metropolitan,Comedy
101423,Mezzo Forte,Action|Animation|Comedy
5968,Miami Blues,Comedy|Crime|Drama
278,Miami Rhapsody,Comedy
47044,Miami Vice,Action|Crime|Drama|Thriller
1409,Michael,Comedy|Drama|Fantasy|Romance
55276,Michael Clayton,Drama|Thriller
991,Michael Collins,Drama
152173,Michael Jackson's Thriller,Horror
4453,Michael Jordan to the Max,Documentary|IMAX
2805,Mickey Blue Eyes,Comedy|Romance
72692,Mickey's Once Upon a Christmas,Animation|Comedy|Fantasy
93208,Mickey's The Prince and the Pauper,Animation|Children
76173,Micmacs,Comedy|Crime
1111,Microcosmos,Documentary
167538,Microwave Massacre,Horror
80727,Middle Men,Comedy|Crime|Drama
111785,Midnight Chronicles,Action|Adventure|Fantasy
7025,Midnight ClearA ,Drama|War
1952,Midnight Cowboy,Drama
3498,Midnight Express,Drama
86882,Midnight in Paris,Comedy|Fantasy|Romance
1711,Midnight in the Garden of Good and Evil,Crime|Drama|Mystery
3104,Midnight Run,Action|Comedy|Crime|Thriller
130576,Midnight Special,Drama|Sci-Fi
7057,Midsummer Night's DreamA ,Comedy|Fantasy|Romance
6100,Midsummer Night's Sex ComedyA ,Comedy|Romance
4916,Midway,Drama|War
52,Mighty Aphrodite,Comedy|Drama|Romance
53921,Mighty HeartA ,Drama|Thriller
2429,Mighty Joe Young,Action|Adventure|Drama|Fantasy|Thriller
2430,Mighty Joe Young,Adventure|Children|Drama
181,Mighty Morphin Power Rangers The Movie,Action|Children
6296,A Mighty Wind,Comedy|Musical
160567,Mike & Dave Need Wedding Dates,Comedy
74683,Mike Bassett England Manager,Comedy
88345,Mike's New Car,Animation|Comedy
4523,Milagro Beanfield War,Comedy|Drama|Fantasy
2612,Mildred Pierce,Drama|Film-Noir
86487,Mildred Pierce,Drama
63876,Milk,Drama
32294,Milk and Honey,Drama
276,Milk Money,Comedy|Romance
4625,Millennium,Drama|Sci-Fi|Thriller
6713,Millennium Actress,Animation|Drama|Romance
1245,Miller's Crossing,Crime|Drama|Film-Noir|Thriller
111795,Million Dollar Arm,Comedy|Drama
30707,Million Dollar Baby,Drama
27790,Millions,Children|Comedy|Crime|Drama|Fantasy
1603,Mimic,Horror|Sci-Fi|Thriller
102602,Mimino,Comedy
1163,Mina Tannenbaum,Drama
47404,Mind Game,Adventure|Animation|Comedy|Fantasy|Romance|Sci-Fi
8369,Mindhunters,Action|Crime|Horror|Mystery|Thriller
135887,Minions,Adventure|Animation|Children|Comedy
170993,Mini's First Time,Comedy|Crime|Drama
3283,Minnie and Moskowitz,Action
5445,Minority Report,Action|Crime|Mystery|Sci-Fi|Thriller
7263,Miracle,Drama
4626,Miracle Mile,Drama|Romance|Sci-Fi
277,Miracle on 34th Street,Drama
2398,Miracle on 34th Street,Comedy|Drama
34450,Miracles - Mr. Canton and Lady Rose,Action|Comedy|Crime|Drama
94015,Mirror Mirror,Adventure|Comedy|Fantasy
37857,MirrorMask,Adventure|Children|Drama|Fantasy
61262,Mirrors,Horror|Mystery|Thriller
33188,Mischief,Comedy|Romance
3499,Misery,Drama|Horror|Thriller
4025,Miss Congeniality,Comedy|Crime
32296,Miss Congeniality 2 Armed and Fabulous,Adventure|Comedy|Crime
70641,Miss March,Comedy
117107,Miss Meadows,Drama
93022,Miss Nobody,Comedy|Crime
162600,Miss Peregrine's Home for Peculiar Children,Fantasy
50160,Miss Potter,Drama
90630,Miss Representation,Documentary
166568,Miss Sloane,Thriller
6101,Missing,Drama|Mystery|Thriller
3766,Missing in Action,Action|War
3767,Missing in Action 2 The Beginning,Action|War
648,Mission Impossible,Action|Adventure|Mystery|Thriller
189333,Mission Impossible - Fallout,Action|Adventure|Thriller
91630,Mission Impossible - Ghost Protocol,Action|Adventure|Thriller|IMAX
111781,Mission Impossible - Rogue Nation,Action|Adventure|Thriller
3623,Mission Impossible II,Action|Adventure|Thriller
45186,Mission Impossible III,Action|Adventure|Thriller
3354,Mission to Mars,Sci-Fi
4326,Mississippi Burning,Crime|Drama|Thriller
6466,Mississippi Masala,Drama|Romance
3035,Mister Roberts,Comedy|Drama|War
127130,Mistress America,Comedy
8290,Mitchell,Action|Crime
275,Mixed Nuts,Comedy
3425,Mo' Better Blues,Drama|Musical
5454,Mo' Money,Comedy|Romance
166461,Moana,Adventure|Animation|Children|Comedy|Fantasy
6860,Mobsters,Crime|Drama
4429,Moby Dick,Drama
5768,Modern Problems,Comedy|Fantasy
3462,Modern Times,Comedy|Drama|Romance
7822,Mogambo,Adventure|Drama|Romance
148709,Mojave,Thriller
650,Moll Flanders,Drama
180045,Molly's Game,Drama
49110,Mom and Dad Save the World,Comedy|Sci-Fi
2639,Mommie Dearest,Drama
118896,Mommy,Drama
111320,Mom's Night Out,Comedy
7206,Mon Oncle,Comedy
2349,Mona Lisa,Comedy|Thriller
7154,Mona Lisa Smile,Drama|Romance
27328,Monday,Action|Comedy|Crime|Fantasy|Thriller
6571,Mondays in the Sun,Drama
75947,Mondo Cane,Documentary
98697,Money Money Money,Adventure|Comedy
157200,Money Monster,Drama|Thriller
1604,Money Talks,Action|Comedy
20,Money Train,Action|Comedy|Crime|Drama|Thriller
89492,Moneyball,Drama
58306,Mongol,Drama|War
5397,Monkey Business,Comedy|Sci-Fi
2900,Monkey Shines,Horror|Sci-Fi
5591,Monkey Trouble,Children|Comedy
4158,Monkeybone,Animation|Comedy|Fantasy
7299,Monsieur Ibrahim,Drama
92643,Monsieur Lazhar,Children|Comedy|Drama
3632,Monsieur Verdoux,Comedy|Crime
5135,Monsoon Wedding,Comedy|Romance
7160,Monster,Crime|Drama
46948,Monster House,Animation|Children|Fantasy|Mystery
7620,Monster in a Box,Comedy|Drama
33499,Monster-in-Law,Comedy|Romance
80917,Monsters,Drama|Sci-Fi
5015,Monster's Ball,Drama|Romance
103141,Monsters University,Adventure|Animation|Comedy
67408,Monsters vs. Aliens,Animation|Sci-Fi|IMAX
4886,MonstersInc. ,Adventure|Animation|Children|Comedy|Fantasy
88108,Monte Carlo,Adventure|Comedy|Romance
7979,Monterey Pop,Documentary|Musical
1136,Monty Python and the Holy Grail,Adventure|Comedy|Fantasy
6104,Monty Python Live at the Hollywood Bowl,Comedy
2788,Monty Python's And Now for Something Completely Different,Comedy
1080,Monty Python's Life of Brian,Comedy
6807,Monty Python's The Meaning of Life,Comedy
2281,Monument Ave.,Action|Crime|Drama
105246,Mood Indigo,Drama|Fantasy
68237,Moon,Drama|Mystery|Sci-Fi|Thriller
4524,Moon Over Parador,Comedy
162414,Moonlight,Drama
5625,Moonlight Mile,Drama|Romance
3638,Moonraker,Action|Adventure|Sci-Fi|Thriller
94959,Moonrise Kingdom,Comedy|Drama|Romance
3072,Moonstruck,Comedy|Romance
26630,Moonwalker,Musical
150604,Moonwalkers,Comedy
4454,More,Animation|Drama|Sci-Fi|IMAX
6821,More American Graffiti,Comedy
81784,Morning Glory,Comedy|Drama|Romance
4952,Morons From Outer Space,Comedy|Sci-Fi
76743,Mortadelo & Filemon The Big Adventure,Action|Adventure|Comedy
44,Mortal Kombat,Action|Adventure|Fantasy
1681,Mortal Kombat Annihilation,Action|Adventure|Fantasy
136297,Mortal Kombat The Journey Begins,Action|Animation
2267,Mortal Thoughts,Mystery|Thriller
125914,Mortdecai,Adventure|Comedy|Mystery|Romance
136958,Mortuary,Horror
5951,Morvern Callar,Drama
4788,Moscow Does Not Believe in Tears,Drama|Romance
4971,Moscow on the Hudson,Comedy|Drama
5525,Mostly Martha,Comedy|Drama|Romance
5205,Motel Hell,Comedy|Horror
1414,Mother,Comedy
76091,Mother,Crime|Drama|Mystery|Thriller
893,Mother Night,Drama
176419,Mother!,Drama|Horror|Mystery|Thriller
74647,Motherhood,Comedy
86864,Mothra,Adventure|Fantasy|Sci-Fi
44657,Mouchette,Drama
4308,Moulin Rouge,Drama|Musical|Romance
5358,Mountains of the Moon,Adventure
1713,Mouse Hunt,Children|Comedy
47446,MoustacheLa ,Drama|Mystery|Thriller
100083,Movie 43,Comedy
41769,Mozart and the Whale,Comedy|Drama|Romance
115819,Mr Hublot,Animation|Comedy
2205,Mr. & Mrs. Smith,Comedy|Romance
33679,Mr. & Mrs. Smith,Action|Adventure|Comedy|Romance
8864,Mr. 3000,Comedy|Drama
6523,Mr. Baseball,Comedy|Romance
52694,Mr. Bean's Holiday,Comedy
8711,Mr. Blandings Builds His Dream House,Comedy
53129,Mr. Brooks,Crime|Drama|Thriller
3182,Mr. Death The Rise and Fall of Fred A. LeuchterJr.,Documentary
5449,Mr. Deeds,Comedy|Romance
25827,Mr. Deeds Goes to Town,Comedy|Romance
7012,Mr. Destiny,Comedy|Fantasy
62,Mr. Holland's Opus,Drama
135288,Mr. Holmes,Drama|Mystery
1906,Mr. Jealousy,Comedy|Romance
1731,Mr. Magoo,Comedy
3591,Mr. Mom,Comedy|Drama
26828,Mr. Nanny,Action|Children|Comedy
1858,Mr. Nice Guy,Action|Comedy
79357,Mr. Nobody,Drama|Fantasy|Romance|Sci-Fi
109846,Mr. Peabody & Sherman,Adventure|Animation|Comedy
87483,Mr. Popper's Penguins,Comedy
155509,Mr. Right,Action|Comedy|Romance
3500,Mr. Saturday Night,Comedy|Drama
25906,Mr. Skeffington,Drama|Romance
954,Mr. Smith Goes to Washington,Drama
499,Mr. Wonderful,Comedy|Romance
55241,Mr. Woodcock,Comedy
102,Mr. Wrong,Comedy
1643,Mrs. Brown,Drama|Romance
1684,Mrs. Dalloway,Drama|Romance
500,Mrs. Doubtfire,Comedy|Drama
42018,Mrs. Henderson Presents,Comedy|Drama
1936,Mrs. Miniver,Drama|War
369,Mrs. Parker and the Vicious Circle,Drama
691,Mrs. Winterbourne,Comedy|Romance
497,Much Ado About Nothing,Comedy|Romance
103027,Much Ado About Nothing,Comedy|Drama|Romance
102194,Mud,Adventure|Crime|Drama
168608,Mudbound,Drama
1907,Mulan,Adventure|Animation|Children|Comedy|Drama|Musical|Romance
110781,Mulan II,Action|Animation|Children|Comedy|Musical
170355,Mulholland Dr.,Drama|Mystery|Romance
4848,Mulholland Drive,Crime|Drama|Film-Noir|Mystery|Thriller
707,Mulholland Falls,Crime|Drama|Thriller
719,Multiplicity,Comedy
2883,Mumford,Comedy|Drama
7411,Munchies,Comedy|Horror
41997,Munich,Action|Crime|Drama|Thriller
171751,Munna bhai M.B.B.S.,Comedy
107449,Muppet Christmas Letters to SantaA ,Children|Comedy
107,Muppet Treasure Island,Adventure|Children|Comedy|Musical
2709,Muppets From Space,Children|Comedy
110297,Muppets Most Wanted,Adventure|Comedy|Crime
1422,Murder at 1600,Crime|Drama|Mystery|Thriller
5021,Murder by Death,Comedy|Crime|Mystery|Thriller
5312,Murder by Numbers,Crime|Thriller
280,Murder in the First,Drama|Thriller
6400,Murder on a Sunday Morning,Documentary
8879,Murder on the Orient Express,Crime|Mystery|Thriller
177763,Murder on the Orient Express,Crime|Drama|Mystery
34153,Murderball,Documentary
342,Muriel's Wedding,Comedy
3501,Murphy's Romance,Comedy|Romance
8795,Musa the Warrior,Action|Adventure|Drama|War
51084,Music and Lyrics,Comedy|Romance
6454,Music Box,Drama
1767,Music From Another Room,Drama|Romance
2996,Music of the Heart,Drama
34336,Must Love Dogs,Comedy|Romance
33090,Mutant Aliens,Animation|Comedy|Sci-Fi
61210,Mutant Chronicles,Action|Adventure|Sci-Fi
183,Mute Witness,Comedy|Horror|Thriller
1931,Mutiny on the Bounty,Adventure|Drama
26085,Mutiny on the Bounty,Adventure|Drama|Romance
88911,My Afternoons with Margueritte,Comedy
6945,My Architect A Son's Journey,Documentary
3002,My Best Fiend,Documentary
62439,My Best Friend's Girl,Comedy|Romance
1569,My Best Friend's Wedding,Comedy|Romance
5299,My Big Fat Greek Wedding,Comedy|Romance
155743,My Big Fat Greek Wedding 2,Comedy
5771,My Bloody Valentine,Drama|Horror|Thriller
65601,My Bloody Valentine 3-D,Horror|Thriller
2249,My Blue Heaven,Comedy
56389,My Blueberry Nights,Drama|Romance
2240,My Bodyguard,Drama
6687,My Boss's Daughter,Comedy|Romance
2552,My Boyfriend's Back,Comedy
2302,My Cousin Vinny,Comedy
269,My Crazy Life,Drama
4138,My Demon Lover,Comedy|Horror
3189,My Dog Skip,Children|Drama
914,My Fair Lady,Comedy|Drama|Musical|Romance
279,My Family,Drama
51167,My Father and My Son,Drama
6319,My Father the Hero,Comedy|Drama
26871,My Father the Hero,Comedy|Romance
5839,My Father's Glory,Adventure|Drama
2498,My Favorite Martian,Comedy|Sci-Fi
8712,My Favorite Wife,Comedy|Romance
921,My Favorite Year,Comedy
1390,My Fellow Americans,Comedy
4849,My First Mister,Comedy|Drama
7141,My Flesh and Blood,Documentary
1839,My Giant,Comedy
5970,My Girl,Comedy|Drama|Romance
5969,My Girl 2,Comedy|Drama|Romance
55687,My Kid Could Paint That,Documentary
96935,My Left Eye Sees Ghosts,Comedy|Fantasy|Romance
1185,My Left Foot,Drama
3502,My Life,Drama
1300,My Life as a Dog,Comedy|Drama
87834,My Life as McDull,Animation|Comedy|Drama
1734,My Life in Pink,Comedy|Drama
70932,My Life in Ruins,Comedy
6770,My Life Without Me,Drama|Romance
134095,My Love,Animation|Drama
98633,My Lucky Stars,Action|Comedy
947,My Man Godfrey,Comedy|Romance
3096,My Man Godfrey,Comedy
5840,My Mother's Castle,Comedy|Drama
66427,My Name Is Bruce,Comedy|Horror
2481,My Name Is Joe,Drama|Romance
5971,My Neighbor Totoro,Animation|Children|Drama|Fantasy
1611,My Own Private Idaho,Drama|Romance
27523,My Sassy Girl,Comedy|Romance
2615,My Science Project,Adventure|Sci-Fi
158842,My Scientology Movie,Documentary
69712,My Sister's Keeper,Drama
2697,My Son the Fanatic,Comedy|Drama|Romance
4526,My Stepmother Is an Alien,Comedy|Romance|Sci-Fi
45732,My Super Ex-Girlfriend,Comedy|Fantasy|Romance
3331,My Tutor,Drama
8755,My Voyage to Italy,Documentary
5466,My Wife is an Actress,Comedy|Drama|Romance
33171,Mysterious Skin,Drama|Mystery
6033,Mystery Date,Comedy
2723,Mystery Men,Action|Comedy|Fantasy
671,Mystery Science Theater 3000 The Movie,Comedy|Sci-Fi
3521,Mystery Train,Comedy|Drama
2889,MysteryAlaska ,Comedy|Drama
4062,Mystic Pizza,Comedy|Drama|Romance
6870,Mystic River,Crime|Drama|Mystery
45666,Nacho Libre,Comedy
3395,Nadine,Comedy
184,Nadja,Drama
501,Naked,Drama
370,Naked Gun 33 1-3 The Final Insult,Action|Comedy
7123,Naked Lunch,Drama|Fantasy|Mystery|Sci-Fi
53466,Nancy Drew,Adventure|Crime|Thriller
43560,Nanny McPhee,Children|Comedy|Fantasy
8376,Napoleon Dynamite,Comedy
5684,Naqoyqatsi,Documentary
5959,Narc,Crime|Drama|Thriller
143255,Narcopolis,Mystery|Sci-Fi|Thriller
2303,Nashville,Drama|Musical
138966,Nasu Summer in Andalusia,Animation
118834,National Lampoon's Bag Boy,Comedy
32666,National Lampoon's Lady Killers,Comedy
325,National Lampoon's Senior Trip,Comedy
2795,National Lampoon's Vacation,Comedy
5283,National Lampoon's Van Wilder,Comedy
6014,National Security,Action|Comedy
8972,National Treasure,Action|Adventure|Drama|Mystery|Thriller
56775,National Treasure Book of Secrets,Action|Adventure
7059,National Velvet,Children|Drama
2743,Native Son,Drama
288,Natural Born Killers,Action|Crime|Thriller
98160,Nature Calls,Comedy
4207,Navy Seals,Action|Adventure|War
168846,Neal Brennan 3 Mics,Comedy
3727,Near Dark,Horror|Western
105197,Nebraska,Adventure|Drama
4221,Necessary Roughness,Comedy
7372,Ned Kelly,Drama
89580,Neds,Drama
109850,Need for Speed,Action|Crime|Drama|IMAX
2120,Needful Things,Drama|Horror
5773,Neighbors,Comedy
111113,Neighbors,Comedy
156609,Neighbors 2 Sorority Rising,Comedy
282,Nell,Drama
645,Nelly & Monsieur Arnaud,Drama
159403,Neo Tokyo,Adventure|Animation|Fantasy|Horror|Sci-Fi
155774,Neon Bull,Adventure
68945,Neon Genesis Evangelion Death & Rebirth,Action|Animation|Mystery|Sci-Fi
27156,Neon Genesis Evangelion The End of Evangelion,Action|Animation|Drama|Fantasy|Sci-Fi
160954,Nerve,Drama|Thriller
3504,Network,Comedy|Drama
6386,Nevada Smith,Western
58627,Never Back Down,Action
2581,Never Been Kissed,Comedy|Romance
3347,Never Cry Wolf,Adventure|Drama
7368,Never Die Alone,Crime|Drama|Thriller
80969,Never Let Me Go,Drama|Romance|Sci-Fi
7573,Never Say Never Again,Action|Adventure|Thriller
283,New Jersey Drive,Crime|Drama
116505,New Kids Nitro,Action|Comedy
36931,New Police Story,Action|Crime|Drama
2892,New Rose Hotel,Action|Drama
5896,New Waterford Girl,Comedy
91628,New Year's Eve,Comedy|Romance
284,New York Cop,Action|Crime
4628,New York Stories,Comedy|Drama
71823,New YorkI Love You ,Drama|Romance
26391,New YorkNew York ,Drama|Musical|Romance
2084,Newsies,Children|Musical
51412,Next,Action|Sci-Fi|Thriller
3177,Next Friday,Comedy
4629,Next of Kin,Action|Crime|Thriller
2171,Next Stop Wonderland,Comedy|Drama|Romance
2939,Niagara,Drama|Thriller
5994,Nicholas Nickleby,Drama|Romance
62155,Nick and Norah's Infinite Playlist,Comedy|Drama|Romance
112326,Nick Fury Agent of S.H.I.E.L.D.,Action|Sci-Fi
89,Nick of Time,Action|Thriller
4147,Nico and Dani,Comedy|Drama|Romance
77,Nico Icon,Documentary
27695,Nicotina,Action|Comedy|Drama
8714,Night and Day,Drama|Musical
26003,Night and Fog,Crime|Documentary|War
46972,Night at the Museum,Action|Comedy|Fantasy|IMAX
68793,Night at the Museum Battle of the Smithsonian,Action|Comedy|IMAX
119155,Night at the Museum Secret of the Tomb,Adventure|Children|Comedy|Fantasy
7132,A Night at the Opera,Comedy|Musical|Romance
2296,A Night at the Roxbury,Comedy
1771,Night Flier,Horror
164881,Night Guards,Action|Sci-Fi
4527,Night in the Life of Jimmy ReardonA ,Comedy|Romance
3112,'night Mother,Drama
2613,Night of the Comet,Comedy|Horror|Sci-Fi
3696,Night of the Creeps,Comedy|Horror|Sci-Fi|Thriller
40478,Night of the Lepus,Horror|Sci-Fi|Thriller
968,Night of the Living Dead,Horror|Sci-Fi|Thriller
8225,Night of the Living Dead,Horror
6107,Night of the Shooting Stars,Drama|War
1279,Night on Earth,Comedy|Drama
2518,Night Shift,Comedy
3405,Night to RememberA ,Action|Drama
31804,Night Watch,Action|Fantasy|Horror|Mystery|Sci-Fi|Thriller
7951,Nightbreed,Fantasy|Horror
115569,Nightcrawler,Crime|Drama|Thriller
3029,Nighthawks,Action|Drama
1969,A Nightmare on Elm Street 2 Freddy's Revenge,Horror
1970,A Nightmare on Elm Street 3 Dream Warriors,Horror|Thriller
1971,A Nightmare on Elm Street 4 The Dream Master,Horror|Thriller
1972,A Nightmare on Elm Street 5 The Dream Child,Horror
1347,A Nightmare on Elm Street,Horror|Thriller
77798,Nightmare on Elm StreetA ,Fantasy|Horror|Thriller
2351,Nights of Cabiria,Drama
1355,Nightwatch,Horror|Thriller
58972,Nim's Island,Adventure|Comedy|Fantasy
287,Nina Takes a Lover,Comedy|Romance
59667,Nina's Heavenly Delights,Comedy
186,Nine Months,Comedy|Romance
5319,Nine Queens,Crime|Thriller
4291,Nine to Five,Comedy|Crime
73741,Ninja,Action|Crime|Drama|Thriller
72489,Ninja Assassin,Action|Crime|Drama|Thriller
6857,Ninja Scroll,Action|Adventure|Animation|Fantasy
107462,Ninja Shadow of a Tear,Action|Crime|Thriller
936,Ninotchka,Comedy|Romance
26985,Nirvana,Action|Sci-Fi
14,Nixon,Drama
55820,No Country for Old Men,Crime|Drama
38304,No Direction Home Bob Dylan,Documentary
55071,No End in Sight,Documentary
504,No Escape,Action|Drama|Sci-Fi
193583,No Game No Life Zero,Animation|Comedy|Fantasy
4630,No Holds Barred,Action
4139,No Man's Land,Crime|Drama
4967,No Man's Land,Drama|War
2741,No Mercy,Action|Crime|Thriller
54276,No Reservations,Comedy|Drama|Romance
2257,No Small Affair,Comedy|Romance
84374,No Strings Attached,Comedy|Romance
5268,No Such Thing,Drama|Fantasy|Romance
134808,No Way Jose,Comedy
3505,No Way Out,Drama|Mystery|Thriller
110127,Noah,Adventure|Drama|IMAX
31437,Nobody Knows,Drama
106,Nobody Loves Me,Comedy|Drama
171251,Nobody Speak Hulk HoganGawker and Trials of a Free Press ,Documentary
281,Nobody's Fool,Comedy|Drama|Romance
149334,Nocturnal Animals,Drama|Thriller
7647,Noises Off...,Comedy
109578,Non-Stop,Action|Mystery|Thriller
50806,Norbit,Comedy|Romance
173255,Norm Macdonald Hitler's DogGossip & Trickery ,Comedy
4292,Norma Rae,Drama
1053,Normal Life,Crime|Drama|Romance
26472,NorteEl ,Adventure|Drama
505,North,Comedy
93988,North & South,Drama|Romance
908,North by Northwest,Action|Adventure|Mystery|Romance|Thriller
39234,North Country,Drama
3506,North Dallas Forty,Comedy|Drama
148675,North Pole Open For Christmas,Children|Fantasy
89678,Northanger Abbey,Drama|Romance
6547,Northfork,Drama|Fantasy
129229,Northmen - A Viking Saga,Action|Adventure
8481,Northwest Passage,Action|Adventure|Drama|Romance|Thriller|Western
1348,Nosferatu,Horror
5489,Nosferatu the Vampyre,Horror
4974,Not Another Teen Movie,Comedy
32620,Not on the Lips,Comedy|Musical|Romance
3289,Not One Less,Drama
103221,Not Suitable for Children,Comedy|Romance
4862,Not Without My Daughter,Drama
49961,Notes on a Scandal,Drama
27537,Nothing,Comedy|Fantasy|Mystery|Sci-Fi
2265,Nothing But Trouble,Adventure|Comedy
2418,Nothing in Common,Comedy
979,Nothing Personal,Drama|War
86922,Nothing to Declare,Comedy
875,Nothing to Lose,Action|Crime|Drama
7048,Nothing to Lose,Action|Adventure|Comedy|Crime
930,Notorious,Film-Noir|Romance|Thriller
65810,Notorious,Drama|Musical
7879,Notorious C.H.O.,Comedy
2671,Notting Hill,Comedy|Romance
34330,November,Drama|Mystery
4898,Novocaine,Comedy|Crime|Mystery|Thriller
27,Now and Then,Children|Drama
102903,Now You See Me,Crime|Mystery|Thriller
159093,Now You See Me 2,Action|Comedy|Thriller
1529,Nowhere,Comedy|Drama
6216,Nowhere in Africa,Drama
145283,Nowitzki The Perfect Shot,Documentary
4920,NowVoyager ,Drama|Romance
26700,Nuns on the Run,Comedy|Crime
66544,Nuremberg,Drama|War
3893,Nurse Betty,Comedy|Crime|Drama|Romance|Thriller
3821,Nutty Professor II The Klumps,Comedy
108727,Nymphomaniac Volume I,Drama
108981,Nymphomaniac Volume II,Drama|Mystery
4745,O,Drama
4027,O BrotherWhere Art Thou? ,Adventure|Comedy|Crime
160289,O.J. Made in America,Documentary
27627,Oasis,Drama|Romance
6434,ObjectiveBurma! ,War
101864,Oblivion,Action|Adventure|Sci-Fi|IMAX
122627,Oblivion 2 Backlash,Sci-Fi
67695,Observe and Report,Action|Comedy
70301,Obsessed,Crime|Drama|Thriller
4436,Obsession,Mystery|Thriller
174551,Obsession,Comedy
76054,Oceans,Documentary|Drama
4954,Ocean's Eleven,Comedy|Crime
4963,Ocean's Eleven,Crime|Thriller
53322,Ocean's Thirteen,Crime|Thriller
8984,Ocean's Twelve,Action|Comedy|Crime|Thriller
109971,Ocho apellidos vascos,Comedy
2501,October Sky,Drama
7570,Octopussy,Action|Adventure|Thriller
110591,Oculus,Horror
959,Of Human Bondage,Drama
3271,Of Mice and Men,Drama
4178,Of Mice and Men,Drama
166492,Office Christmas Party,Comedy
133712,Office Romance,Comedy|Romance
2502,Office Space,Comedy|Crime
4041,An Officer and a Gentleman,Drama|Romance
100843,Oh Boy,Comedy|Drama
5214,OhGod! ,Comedy|Fantasy
5213,OhGod! Book II ,Comedy
32116,OhGod! You Devil ,Comedy
174681,OhHello On Broadway ,Comedy
171765,Okja,Action|Adventure|Drama|Sci-Fi
7614,Oklahoma!,Musical|Romance|Western
27773,Old Boy,Mystery|Thriller
72696,Old Dogs,Comedy
141820,Old Men Robbers,Comedy
6188,Old School,Comedy
1012,Old Yeller,Children|Drama
107314,Oldboy,Action|Drama|Mystery
709,Oliver & Company,Adventure|Animation|Children|Comedy|Musical
8341,Oliver Twist,Adventure|Crime|Drama
37736,Oliver Twist,Drama
1951,Oliver!,Drama|Musical
101362,Olympus Has Fallen,Action|Thriller
118290,Omega Doom,Sci-Fi
45658,On a Clear Day,Drama
2984,On Any Sunday,Documentary
1124,On Golden Pond,Drama
3633,On Her Majesty's Secret Service,Action|Adventure|Romance|Thriller
3379,On the Beach,Drama
109241,On the Other Side of the Tracks,Action|Comedy|Crime
2824,On the Ropes,Documentary|Drama
3606,On the Town,Comedy|Musical|Romance
175387,On the Trail of the Bremen Town Musicians,Adventure|Animation|Children
1945,On the Waterfront,Crime|Drama
53123,Once,Drama|Musical|Romance
6387,Once a Thief,Action|Comedy|Crime|Thriller
6744,Once Bitten,Comedy|Horror
1227,Once Upon a Time in America,Crime|Drama
6721,Once Upon a Time in China,Action|Adventure|Drama
6722,Once Upon a Time in China II,Action|Romance
6723,Once Upon a Time in China III,Action
6709,Once Upon a Time in Mexico,Action|Adventure|Crime|Thriller
6699,Once Upon a Time in the Midlands,Drama
1209,Once Upon a Time in the West,Action|Drama|Western
83,Once Upon a Time... When We Were Colored,Drama|Romance
290,Once Were Warriors,Crime|Drama
2261,One Crazy Summer,Comedy
88179,One Day,Drama|Romance
3989,One Day in September,Documentary
3728,One False Move,Crime|Drama|Film-Noir|Thriller
605,One Fine Day,Drama|Romance
1193,One Flew Over the Cuckoo's Nest,Drama
92264,One for the Money,Action|Comedy|Crime
5528,One Hour Photo,Drama|Thriller
95377,One Man Band,Animation|Comedy|Musical
27784,One Missed Call,Horror|Mystery
4267,One Night at McCool's,Comedy
2307,One Tough Cop,Action|Crime
2272,One True Thing,Drama
82848,One Week,Comedy
5063,One-Eyed Jacks,Western
3161,Onegin,Drama|Romance
6579,OneTwo ,Comedy
40597,One-Way Ticket to Mombasa,Comedy|Drama
27801,Ong-Bak The Thai Warrior,Action|Thriller
26122,Onibaba,Drama|Horror|War
2847,Only Angels Have Wings,Adventure|Drama|Romance
102684,Only God Forgives,Drama|Thriller
107771,Only Lovers Left Alive,Drama|Horror|Romance
107408,Only Old Men Are Going to Battle,Comedy|Drama|War
7015,Only the Lonely,Comedy|Romance
7192,Only the Strong,Action
26743,Only Yesterday,Animation|Drama
289,Only You,Comedy|Romance
139640,Ooops! Noah is Gone...,Animation
6192,Open Hearts,Romance
6617,Open Range,Western
